"old_path","file_role","scientific_owner","active_status","tracked","baseline_manifest_member","destination_repo","proposed_new_path","rationale"
"results/figures/manuscript/figure_01_panels/figure_01a.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01_panels/figure_01a.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01_panels/figure_01b.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01_panels/figure_01b.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01_panels/figure_01c.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01_panels/figure_01c.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript/figure_01_panels/figure_01d.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript/figure_01_panels/figure_01d.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_bilateral_main.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_bilateral_main.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_compartment.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_compartment.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_depth.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_depth.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_external_main.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_external_main.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_fingerprint.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_fingerprint.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_internal_main.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_internal_main.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_pca.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_pca.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_schematic.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_02/panels/v9_schematic.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_atlas.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_atlas.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_bridge.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_bridge.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_ox.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_ox.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_rna.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_rna.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_syn.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_curve_syn.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_dap_track.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_dap_track.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_ox.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_ox.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_rna.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_rna.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_syn.svg","CANONICAL_ANALYSIS_OUTPUT","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/figures/manuscript_candidates/final_truth_v9/figure_03/panels/v9_prot_syn.svg","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_bilateral_full_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_bilateral_full_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_precision_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_precision_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_external_full_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_external_full_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_fingerprint_full_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_fingerprint_full_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_classes_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_classes_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_displacement_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_displacement_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_locator_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_locator_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_missing_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_missing_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_sensitivity_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_ca2_sensitivity_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_atlas_rescon_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_atlas_rescon_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_atlas_suscon_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_atlas_suscon_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_ox_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_ox_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_rna_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_rna_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_syn_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_gsea_curve_syn_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_coupling_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_coupling_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_network_distance_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_network_distance_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_nulls_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_nulls_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_similarity_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/extended_data/v9_ed_similarity_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_bilateral_main_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_bilateral_main_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_compartment_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_compartment_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_depth_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_depth_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_external_main_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_external_main_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_fingerprint_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_fingerprint_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_internal_main_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_internal_main_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
"results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_pca_source_data.csv","PUBLICATION_SOURCE_DATA","proteomics","ACTIVE_CANONICAL",FALSE,TRUE,"pRoteomics","results/source_data/manuscript_candidates/final_truth_v9/figure_02/v9_pca_source_data.csv","untracked regenerable canonical output; retained at legacy path per S4 (no bulk move)"
